Name,Franchise,Rating igdb,Rating count igdb,Follows igdb,Name normalizes
NFL Head Coach 09,,65.0,1.0,,NFL HEAD COACH 09
"NewU Fitness First Mind Body, Yoga & Pilates Workout",,,,,"NEWU FITNESS FIRST MIND BODY, YOGA & PILATES WORKOUT"
Jonny Moseley: Mad Trix,,,,,JONNY MOSELEY MAD TRIX
Pro Cycling Manager 2016,Cycling Manager,50.0,0.0,1.0,PRO CYCLING MANAGER 2016
Super Dodgeball Brawlers,,48.0,0.0,,SUPER DODGEBALL BRAWLERS
Pangya: Fantasy Golf,,,,,PANGYA: FANTASY GOLF
Gretzky NHL '06,NHL,,,,GRETZKY NHL 06
Pro Yakyuu Spirits 2014,,,,,PRO YAKYUU SPIRITS 2014
World Tour Soccer 2003,,,,,WORLD TOUR SOCCER 2003
NBA ShootOut 2002,,,,,NBA SHOOTOUT 2002
BassMasters 2000,,,,,BASSMASTERS 2000
Gallop & Ride!,,,,,GALLOP & RIDE!
Buck Fever,,,,,BUCK FEVER
Cabela's African Safari,,75.0,1.0,,CABELA'S AFRICAN SAFARI
NCAA Basketball Final Four 97,,,,,NCAA BASKETBALL FINAL FOUR 97
Frank Thomas Big Hurt Baseball,,50.0,1.0,,FRANK THOMAS BIG HURT BASEBALL
Power Pro-Kun Pocket 8,,,,,POWER PRO KUN POCKET 8
,,,,,JIKKYOU POWERFUL PRO YAKYUU WII
FIFA 06,,69.54983479425661,50.0,11.0,FIFA 06 SOCCER
,,,,,PRO YAKYUU NETSU STAR 2006
UEFA Euro 2004: Portugal,,64.27173041159949,6.0,,UEFA EURO 2004: PORTUGAL
,,,,,WORLD SOCCER WINNING ELEVEN 9 BONUS PACK
World Tour Soccer 2002,,,,,WORLD TOUR SOCCER 2002
Salt Lake 2002,,,,,SALT LAKE 2002
NBA 2K Playgrounds 2,NBA,50.0,4.0,67.0,NBA 2K PLAYGROUNDS 2
Let's Play Ballerina,,,,,LET'S PLAY BALLERINA
Backyard Soccer,,,,,BACKYARD SOCCER
Back at the Barnyard: Slop Bucket Games,Back at the Barnyard,,,,BACK AT THE BARNYARD: SLOP BUCKET GAMES
Baseball Advance,,,,,BASEBALL ADVANCE
The Golf Club,,70.0,0.0,3.0,THE GOLF CLUB
NHL 2K8,NHL,65.0,2.0,1.0,NHL 2K8
Kurt Warner's Arena Football Unleashed,Arena Football League,,,,KURT WARNER'S ARENA FOOTBALL UNLEASHED
R.B.I Baseball 18,,40.0,0.0,,R.B.I. BASEBALL 18
The Flintstones: Bedrock Bowling,,,,,THE FLINTSTONES: BEDROCK BOWLING
My Fitness Coach Club,,,,,FIT IN SIX
,,,,,PRO BASEBALL FAMISTA CLIMAX
Nagano Winter Olympics '98,Olympic Games,,,,NAGANO WINTER OLYMPICS '98
Winning Post 5,,,,,WINNING POST 5
Soccer Tsuku DS: World Challenge 2010,,,,,SOCCER TSUKU DS: WORLD CHALLENGE 2010
No Fear Downhill Mountain Biking,,,,1.0,NO FEAR DOWNHILL MOUNTAIN BIKING
NBA Jam 2000,NBA,,,,NBA JAM 2000
,,,,,FOOTBALL MANAGER HANDHELD 2012
All Star Cheer Squad 2,,,,,ALL STAR CHEER SQUAD 2
RealSports Volleyball,,,,,REALSPORTS VOLLEYBALL
Cabela's Alaskan Adventures,,,,,CABELA'S ALASKAN ADVENTURE
The Golf Club 2,,50.0,2.0,,GOLF CLUB 2
,,,,,NAMCO SOCCER PRIME GOAL
NBA 08,,,,,NBA 08
Rugby 15,,50.0,1.0,1.0,RUGBY 15
,,,,,SOCCER TSUKU: PRO SOCCER CLUB O TSUKUROU!
Surf Riders,,,,,SURF RIDERS
Torino 2006,,,,2.0,TORINO 2006
Derby Stallion Advance,,,,,DERBY STALLION ADVANCE
World Cup Golf: Professional Edition,,,,,WORLD CUP GOLF: PROFESSIONAL EDITION
Shimano Xtreme Fishing,,,,,SHIMANO XTREME FISHING
My Fitness Coach Club,,,,,MY FITNESS COACH: CLUB
Smash Court Tennis Pro Tournament 2,,,,1.0,SMASH COURT TENNIS PRO TOURNAMENT 2
Power Pro-Kun Pocket 13,,,,,POWER PRO KUN POCKET 13
,,,,,WORLD SOCCER WINNING ELEVEN 2002
Actua Tennis,,,,,ACTUA TENNIS
NHL 2K7,NHL,65.0,2.0,,NHL 2K7
Don Bradman Cricket 14,,89.58885025813281,6.0,2.0,DON BRADMAN CRICKET 14
Peter Jacobsen's Golden Tee Golf,,,,,PETER JACOBSEN'S GOLDEN TEE GOLF
,,,,,NIPPON DAIHYOU TEAM NO KANTOKU NI NAROU! SEKAIHATSU SOCCER RPG
Backyard Baseball '09,,,,,BACKYARD BASEBALL '09
Major League Baseball 2K8 Fantasy All-Stars,,,,,MAJOR LEAGUE BASEBALL 2K8 FANTASY ALL-STARS
Football Manager Classic 2014,,,,,FOOTBALL MANAGER CLASSIC 2014
Deadliest Catch: Sea of Chaos,,,,,DEADLIEST CATCH: SEA OF CHAOS
Pro Yakyuu Famista Evolution,,,,,PRO YAKYUU FAMISTA EVOLUTION
Gallop Racer 2000,,,,,GALLOP RACER 2000
NFL QB Club 2001,NFL,,,,NFL QB CLUB 2001
Deca Sports Extreme,,,,,DECA SPORTS EXTREME
Sega Soccer Slam,,74.0,3.0,1.0,SEGA SOCCER SLAM
Academy of Champions: Soccer,,,,,ACADEMY OF CHAMPIONS: SOCCER
MTV Sports: Pure Ride,,,,,MTV SPORTS: PURE RIDE
Mountain Sports,,,,,MOUNTAIN SPORTS
Kidz Sports Crazy Golf,,,,,KIDZ SPORTS: CRAZY GOLF
,,,,,JIKKYOU POWERFUL PRO YAKYUU 8 KETTEIBAN
Skate City Heroes,,,,,SKATE CITY HEROES
HardBall 5,,,,,HARDBALL 5
,,,,,MLB INSIDE PITCH 2003
FIFA Football 2005,,78.4142035354774,46.0,10.0,FIFA FOOTBALL
After Hours Athletes,,,,,AFTER HOURS ATHLETES
Masters: Harukanaru Augusta 2,,,,,HARUKANARU AUGUSTA 2: MASTERS
Power Pro-Kun Pocket 14,,,,,POWER PRO KUN POCKET 14
Self-Defense Training Camp,,65.0,0.0,,SELF-DEFENSE TRAINING CAMP
NFL Tour,NFL,75.0,1.0,,NFL TOUR
Tecmo Super Bowl,,,,1.0,TECMO SUPER BOWL
NHL Powerplay '96,,,,,NHL POWERPLAY '96
Nintendo Pocket Football Club,Calciobit,83.0,1.0,,NINTENDO POCKET FOOTBALL CLUB
Dorabase 2: Nettou Ultra Stadium,,,,,DORABASE 2: NETTOU ULTRA STADIUM
Tecmo Bowl: Kickoff,,64.0,0.0,,TECMO BOWL: KICKOFF
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,,25.0,1.0,,JIKKYOU POWERFUL PRO YAKYUU 12 KETTEIBAN
NBA Jam 2002,,,,,NBA JAM 2002
John Daly's ProStroke Golf,,,,,JOHN DALY'S PROSTROKE GOLF
World Championship Rugby,,,,,WORLD CHAMPIONSHIP RUGBY
International Track & Field 2000,,,,,INTERNATIONAL TRACK & FIELD 2000
Winter Stars,,70.0,0.0,,WINTER STARS
Super Swing Golf: Season 2,,,,1.0,SUPER SWING GOLF SEASON 2
Jikkyou Powerful Pro Yakyuu '95,,,,,JIKKYOU POWERFUL PRO YAKYUU '95
DualPenSports,,,,,DUALPENSPORTS
,,,,,J-LEAGUE WINNING ELEVEN 9: ASIA CHAMPIONSHIP
Home Run King,,31.0,1.0,,HOME RUN KING
Snowboard Kids 2,Snowboard Kids,82.20680683754169,9.0,4.0,SNOWBOARD KIDS 2
Top Angler: Real Bass Fishing,,40.0,0.0,,TOP ANGLER: REAL BASS FISHING
Michael Phelps: Push the Limit,,65.0,0.0,,MICHAEL PHELPS: PUSH THE LIMIT
PDC World Championship Darts Pro Tour,,,,,PDC WORLD CHAMPIONSHIP DARTS: PRO TOUR
Smash Court Tennis 3,,80.0,0.0,,SMASH COURT TENNIS 3
,,,,,OUTLAW GOLF: NINE HOLES OF CHRISTMAS
NHL Rivals 2004,,,,,NHL RIVALS 2004
Classic Road,,,,,CLASSIC ROAD
Vacation Sports,,,,,VACATION SPORTS
Real World Golf,,,,,REAL WORLD GOLF
Winter Heat,,,,,WINTER HEAT
International Superstar Soccer Pro,International Superstar Soccer,,,,GOAL STORM '97
Tournament Pool,,,,,TOURNAMENT POOL
Black Bass with Blue Marlin,,,,,BLACK BASS WITH BLUE MARLIN
,,,,,HYPER FORMATION SOCCER
Rocky Balboa,,,,,ROCKY BALBOA
,,,,,KUROKO NO BASUKE: GAME OF MIRACLES
,,,,,JIKKYOU POWERFUL PRO YAKYUU 13 KETTEIBAN
Big League Sports: Summer,,,,,BIG LEAGUE SPORTS: SUMMER
Brunswick Circuit Pro Bowling 2,,,,,BRUNSWICK CIRCUIT PRO BOWLING 2
Power Pocket Koushien,,,,,POWER POCKET KOUSHIEN
Gravity Games Bike: Street Vert Dirt,,,,,GRAVITY GAMES BIKE: STREET VERT DIRT
Derby Stallion P,,,,,DERBY STALLION P
Cabela's Outdoor Adventures,,20.0,0.0,,CABELA'S OUTDOOR ADVENTURES
Pro Yakyuu Famista DS 2009,,,,,PRO YAKYUU FAMISTA DS 2009
,,,,,NHL-LEGACY EDITION
Gallop Racer 2006,,,,,GALLOP RACER 2006
Imagine: Soccer Captain,,,,,IMAGINE: SOCCER CAPTAIN
Family Fun Football,,,,,FAMILY FUN FOOTBALL
Gretzky NHL,,,,,GRETZKY NHL
G1 Jockey 3,,,,,G1 JOCKEY 3
Atsumare! Power Pro-Kun no DS Koushien,,,,,ATSUMARE! POWER PRO KUN NO DS KOUSHIEN
Inazuma Eleven GO Strikers 2013,,86.0689395128687,9.0,4.0,INAZUMA ELEVEN GO STRIKERS 2013
Dancing on Ice,,,,,DANCING ON ICE
Water Sports,,,,,WATER SPORTS
Football Director DS,,,,,FOOTBALL DIRECTOR DS
Deca Sports DS,,,,,DECA SPORTS DS
Olympic Summer Games,,,,,OLYMPIC SUMMER GAMES: ATLANTA 1996
Beach Spikers: Virtua Beach Volleyball,,,,,BEACH SPIKERS: VIRTUA BEACH VOLLEYBALL
World Snooker Championship 2007,,,,,WORLD SNOOKER CHAMPIONSHIP 2007
,,,,,INTERNATIONAL SUPERSTAR SOCCER 64 (WEEKLY JP SALES)
Milo's Astro Lanes,,,,,MILO'S ASTRO LANES
Virtual Pool 64,,,,,VIRTUAL POOL 64
Little League World Series Baseball 2010,,75.0,0.0,,LITTLE LEAGUE WORLD SERIES BASEBALL 2010
NBA Ballers: Rebound,,,,,NBA BALLERS: REBOUND
,,,,,PROJECT FIFA WORLD CUP
,,,,,KING OF CLUBS: MINI GOLF
,,,,,KUROKO NO BASUKE: MIRACLES TO VICTORY
Derby Jockey 2,,,,,DERBY JOCKEY 2
,,,,,KUROKO'S BASKETBALL: TIES TO FUTURE
Pro Yakyuu Famista DS,,,,,PRO YAKYUU FAMISTA DS
,,,,,TENNIS NO OJI-SAMA: MOTTO GAKUENSAI NO OUJI-SAMA - MORE SWEET EDITION
Winning Post 6,,,,,WINNING POST 6
Field & Stream: Total Outdoorsman Challenge,,50.0,1.0,,FIELD & STREAM: TOTAL OUTDOORSMAN CHALLENGE
Little League World Series Baseball 2008,,,,,LITTLE LEAGUE WORLD SERIES BASEBALL 2008
Blitz: Overtime,,,,,BLITZ: OVERTIME
Championship Foosball,,,,,CHAMPIONSHIP FOOSBALL
,,,,,WORLD CUP '98 FRANCE: ROAD TO WIN
World Stadium 5,,,,,WORLD STADIUM 5
ESPN NBA 2Night,,,,,ESPN NBA 2NIGHT
Ribbit King,,76.0,2.0,,RIBBIT KING
,,,,,PRO YAKYUU GREATEST NINE 98
Lets Ride Silver Buckle Stables,,,,,LET'S RIDE! SILVER BUCKLE STABLES
Yourself!Fitness,,,,,YOURSELF FITNESS
Alien Monster Bowling League,,,,,ALIEN MONSTER BOWLING LEAGUE
Rugby League Live 4,,50.0,0.0,,RUGBY LEAGUE LIVE 4
Agassi Tennis Generation,,,,,AGASSI TENNIS GENERATION
Go Play City Sports,,,,,GO PLAY: CITY SPORTS
,,,,,FIFA 2001: MAJOR LEAGUE SOCCER
,,,,,JIKKYOU POWERFUL PRO YAKYUU 14 KETTEIBAN
Jikkyou Powerful Pro Yakyuu 9 Ketteiban,,25.0,0.0,,JIKKYOU POWERFUL PRO YAKYUU 9 KETTEIBAN
,,,,,JIKKYOU POWERFUL PRO YAKYUU PORTABLE 2
Rugby 2005,,,,2.0,RUGBY 2005
,,,,,WORLD CHAMPIONSHIP GAMES: A TRACK & FIELD EVENT
Fishing Master World Tour,,,,,FISHING MASTER WORLD TOUR
Captain Tsubasa: Aratanaru Densetsu Joshou,,,,1.0,CAPTAIN TSUBASA: ARATANARU DENSETSU JOSHOU
Remington Super Slam Hunting Alaska,,,,,REMINGTON SUPER SLAM HUNTING: ALASKA
TransWorld Snowboarding,,,,,TRANSWORLD SNOWBOARDING
Ski and Shoot,,,,,SKI AND SHOOT
MLB Superstars,,,,1.0,MLB SUPERSTARS
,,,,,MLB 2K9 FANTASY ALL-STARS
,,,,,JIKKYOU POWERFUL PRO YAKYUU 2000 KETTEIBAN
Mutant Football League: Dynasty Edition,,87.0,2.0,1.0,MUTANT FOOTBALL LEAGUE: DYNASTY EDITION
Wacky World of Sports,,,,,WACKY WORLD OF SPORTS
,,,,,DERBY TSUKU: DERBY UMA O TSUKUROU!
ESPN NFL PrimeTime 2002,,,,,ESPN NFL PRIMETIME 2002
,,,,,WSC REAL 11: WORLD SNOOKER CHAMPIONSHIP
101-in-1 Sports Megamix,,,,,101-IN-1 SPORTS MEGAMIX
,,,,,OREGA KANTOKU DA! GEKITOU PENNANT RACE
Lego Soccer Mania,,,,,LEGO SOCCER MANIA
Derby Stallion 98,,,,,DERBY STALLION 98
,,,,,J-LEAGUE WINNING ELEVEN 2009: CLUB CHAMPIONSHIP
Sports Collection,,,,,SPORTS COLLECTION
NBA 10: The Inside,,,,,NBA 10 THE INSIDE
Swingerz Golf,,45.0,1.0,,SWINGERZ GOLF
,,,,,PRO EVOLUTION SOCCER 2008 (JP SALES)
Diva Girls: Divas On Ice,,,,,DIVA GIRLS: DIVAS ON ICE
Slam 'n Jam '96 Featuring Magic & Kareem,,,,,SLAM 'N JAM '96 FEATURING MAGIC & KAREEM
Jikkyou Powerful Major League 2009,,,,,JIKKYOU POWERFUL MAJOR LEAGUE 2009
,,,,,R.B.I. BASEBALL 2017
Captain Tsubasa: New Kick Off,,,,,CAPTAIN TSUBASA: NEW KICK OFF
NHL Breakaway 99,NHL,,,,NHL BREAKAWAY 99
,,,,,LITTLE LEAGUE WORLD SERIES BASEBALL: DOUBLE PLAY
Boxing Fever,,,,,BOXING FEVER
MLB Front Office Manager,,,,1.0,MLB FRONT OFFICE MANAGER
Skydiving Extreme,,,,,SKYDIVING EXTREME
New International Track & Field,,47.0,0.0,,NEW INTERNATIONAL TRACK & FIELD
Striker '96,,,,,STRIKER 96
10 Minute Solution,,,,,10 MINUTE SOLUTION
Outlaw Tennis,,,,,OUTLAW TENNIS
Ultimate Duck Hunting,,,,,ULTIMATE DUCK HUNTING
,,,,,JIKKYOU POWERFUL PRO YAKYUU NEXT
Pro Yakyuu Famista DS 2010,,,,,PRO YAKYUU FAMISTA DS 2010
Captain Tsubasa,,89.9495733126455,5.0,3.0,CAPTAIN TSUBASA
Super Football,,,,,SUPER FOOTBALL
,,,,,TENNIS NO OJI-SAMA GYUTTO! DOKIDOKI SURVIVAL - UMI TO YAMA NO LOVE PASSION
World Tour Soccer 06,,,,,WORLD TOUR SOCCER 06
Super Baseball,,,,,SUPER BASEBALL
NHL Open Ice: 2 On 2 Challenge,NHL,,,,NHL OPEN ICE
The Hustle: Detroit Streets,,,,,THE HUSTLE: DETROIT STREETS
Harlem Globetrotters World Tour,,,,,HARLEM GLOBETROTTERS: WORLD TOUR
Derby Jockey: Kishou he no Michi,,,,,DERBY JOCKEY: KISHOU E NO MICHI
Winning Post 7 2012,,,,,WINNING POST 7 2012
,,,,,RIVER KING: MYSTIC VALLEY (US SALES)
,,,,,WINNING ELEVEN PLAYMAKER 2010: AOKI SAMURAI NO CHOUSEN
Alexi Lalas International Soccer,,,,,ALEXI LALAS INTERNATIONAL SOCCER
NCAA College Football 2K3,NCAA,41.0,1.0,,NCAA COLLEGE FOOTBALL 2K3
,,,,,ITOI SHIGESATO NO BASS TSURI NO. 1 KETTEIHAN!
Rugby League 3,Rugby League,,,,RUGBY LEAGUE 3
Disney Sports Skateboarding,Disney,43.0,1.0,,DISNEY SPORTS SKATEBOARDING
ESPN National Hockey Night,ESPN,,,,ESPN NATIONAL HOCKEY NIGHT
,,,,,SHOUNEN SUNDAY X SHOUNEN MAGAZINE: NETTOU! DREAM NINE
John Madden Football,,,,,JOHN MADDEN FOOTBALL
Mia Hamm Soccer 64,Mia Hamm,,,,MIA HAMM SOCCER 64
Winter Sports 2011: Go for Gold,,,,,WINTER SPORTS 2011
Dave Mirra BMX Challenge,BMX,,,,DAVE MIRRA BMX CHALLENGE
Billy's Boot Camp: Wii de Enjoy Diet!,,,,,BILLY'S BOOT CAMP: WII DE ENJOY DIET!
Football Manager 2010,,82.6527064160243,21.0,6.0,FOOTBALL MANAGER 2010
,,,,,POWER PRO GB
Family Mini Golf,,,,,THE PUTTER GOLF
,,,,,NICHIBEIKAN PRO YAKYUU: FINAL LEAGUE
RedCard,,,,,REDCARD 20-03
Basketball Hall-of-Fame: Ultimate Hoops Challenge,,,,,BASKETBALL HALL OF FAME ULTIMATE HOOPS CHALLENGE
,,,,,WINNING POST 7 2010
The Final Round,,,,,THE FINAL ROUND
My Horse & Me: Riding for Gold,,,,,MY HORSE & ME: RIDING FOR GOLD
Family Trainer: Treasure Adventure,,,,,FAMILY TRAINER: TREASURE ADVENTURE
ESPN Winter X-Games Snowboarding 2002,,,,,ESPN WINTER X-GAMES: SNOWBOARDING 2002
Mark McMorris Infinite Air,,70.3420065153754,5.0,2.0,MARK MCMORRIS INFINITE AIR
Dead or Alive Xtreme 3: Fortune,,,,1.0,DEAD OR ALIVE XTREME 3: FORTUNE
Gallop Racer 2004,,,,,GALLOP RACER 2004
,,,,,FISHING MASTER (JP SALES)
Rugby 18,,50.0,0.0,,RUGBY 18
,,,,,DEATHROW: UNDERGROUND TEAM COMBAT
The Golf Club 2019 featuring PGA TOUR,,50.0,3.0,1.0,GOLF CLUB 2019
Championship Surfer,,,,2.0,CHAMPIONSHIP SURFER
Blast Lacrosse,,,,,BLAST LACROSSE
Nickelodeon Nicktoons MLB 3D,,,,,NICKTOONS MLB 3D
MX vs. ATV Supercross Encore,,50.0,2.0,,MX VS. ATV SUPERCROSS ENCORE
World Cup of Pool,,,,,WORLD CUP OF POOL
Mike Piazza's Strike Zone,Mike Piazza,,,,MIKE PIAZZA'S STRIKE ZONE
Olympic Hockey 98,Olympic Games,,,,OLYMPIC HOCKEY 98
Power Pro Success Legends,,,,,POWER PRO SUCCESS LEGENDS
Cabela's Dangerous Hunts: Ultimate Challenge,,,,,CABELA'S DANGEROUS HUNTS: ULTIMATE CHALLENGE
Worldwide Soccer 2,,,,,WORLDWIDE SOCCER
R.B.I. Baseball 16,,60.0,0.0,,R.B.I. BASEBALL 2016
,,,,,WORLD SOCCER WINNING ELEVEN 9 (US SALES)
Winning Post 4: Maximum,,,,,WINNING POST 4 MAXIMUM
,,,,,PRO YAKYUU NETSU STAR 2007
Klonoa Beach Volleyball,Klonoa,,,1.0,KLONOA BEACH VOLLEYBALL
Splat Renegade Paintball,,,,,SPLAT RENEGADE PAINTBALL
,,,,,ARCHER MACLEAN PRESENTS: POOL PARADISE
,,,,,BACKYARD SKATEBOARDING 2006
Hot Shots Shorties,,,,,MINNA NO SUKKIRI
Interplay Sports Baseball 2000,,,,,INTERPLAY SPORTS BASEBALL 2000
,,,,,EIKAN WA KIMINI 2002: KOSHIEN NO KODOU
G1 Jockey 2,,,,,G1 JOCKEY 2
World Championship Athletics,,,,,WORLD CHAMPIONSHIP ATHLETICS
Handball 16,,70.0,2.0,1.0,HANDBALL 16
Real Soccer 2009,,,,,REAL SOCCER 2009
Rugby World Cup 2015,,75.0,2.0,1.0,RUGBY WORLD CUP 2015
ESPN International WInter Sports 2002,ESPN,38.0,0.0,,ESPN INTERNATIONAL WINTER SPORTS 2002
,,,,,"TENNIS NO OJI-SAMA: DOUBLES NO OJI-SAMA - GIRLS, BE GRACIOUS!"
,,,,,BACKYARD NFL FOOTBALL '08
Pro Yakyuu Famista 2011,,,,,PRO YAKYUU FAMISTA 2011
,,,,,JIKKYOU POWERFUL PRO YAKYUU DREAMCAST EDITION
Kid Fit: Island Resort,,,,,KID FIT ISLAND RESORT
,,,,,WINNING POST WORLD 8
NHL Powerplay '98,NHL,,,,NHL POWERPLAY 98
,,,,,OLYMPIC SOCCER: ATLANTA 1996
Bottom of the 9th '99,,,,,BOTTOM OF THE 9TH '99
WTA Tour Tennis,,32.0,0.0,,WTA TOUR TENNIS
Mountain Bike Adrenaline,,,,,MOUNTAIN BIKE ADRENALINE
Sled Shred featuring the Jamaican Bobsled Team,,,,,SLED SHRED FEATURING THE JAMAICAN BOBSLED TEAM
Bass Rise,,,,,BASS RISE
,,,,,UEFA CHAMPIONS LEAGUE 2006-2007
Virtua Striker 2002,,67.0,2.0,,VIRTUA STRIKER 2002
Princess on Ice,,,,,PRINCESS ON ICE
Pro Yakyuu Spirits 5 Kanzenban,,,,,PRO YAKYUU SPIRITS 5 KANZENBAN
Monster! Bass Fishing,,,,,MONSTER! BASS FISHING
,,,,,TENNIS NO OJI-SAMA: 2005 CRYSTAL DRIVE
Yanya Caballista City Skater,,,,,YANYA CABALLISTA: CITY SKATER
NHL Blades of Steel '99,NHL,,,,NHL BLADES OF STEEL '99
All Star Tennis '99,,,,,ALL STAR TENNIS 99
Winning Post World,,,,,WINNING POST WORLD
From TV Animation: Slam Dunk SD Heat Up!!,Slam Dunk,,,,SLAM DUNK SD HEAT UP!!
Winning Post 7 2013,,,,,WINNING POST 7 2013
Keiba Eight Special,,,,,KEIBA EIGHT SPECIAL
Reel Fishing: The Great Outdoors,,,,,REEL FISHING: THE GREAT OUTDOORS
Tour de France 2011,Cycling Manager,,,,TOUR DE FRANCE 2011
Power Spike: Pro Beach Volleyball,,,,,POWER SPIKE PRO BEACH VOLLEYBALL
NBA 2K,NBA,,,1.0,NBA 2K
,,,,,J-LEAGUE WINNING ELEVEN 2010: CLUB CHAMPIONSHIP
Deadliest Catch: Alaskan Storm,Deadliest Catch,85.0,0.0,,DEADLIEST CATCH: ALASKAN STORM
Finny The Fish & The Seven Waters,,,,,FINNY THE FISH & THE SEVEN WATERS
,,,,,J-LEAGUE '96 DREAM STADIUM
American Bass Challenge,,,,,AMERICAN BASS CHALLENGE
Rugby 06,,,,2.0,RUGBY 06
Powerful Golf,,,,,POWERFUL GOLF
Pirates vs. Ninjas Dodgeball,,,,,PIRATES VS NINJA DODGEBALL
Winter Sports 3: The Great Tournament,,,,,WINTER SPORTS 3: THE GREAT TOURNAMENT
VR Soccer,Premier League,,,,VR SOCCER '96
ESPN Great Outdoor Games: Bass 2002,,,,,ESPN GREAT OUTDOOR GAMES BASS 2002
Rugby Challenge 3,,50.0,1.0,2.0,RUGBY CHALLENGE 3
World Championship Pool 2004,,,,,WORLD CHAMPIONSHIP POOL 2004
Ashes Cricket,,60.0,1.0,,ASHES CRICKET
Dead or Alive Xtreme 3: Venus,,,,,DEAD OR ALIVE XTREME 3: VENUS
FIFA Manager 12,,,,,FIFA MANAGER 12
Pool Party,,,,,POOL PARTY
Mike Tyson Heavyweight Boxing,,,,,MIKE TYSON HEAVYWEIGHT BOXING
Gummy Bears Mini Golf,,,,,GUMMY BEARS MINI GOLF
River City Soccer Hooligans,,55.0,0.0,,RIVER CITY SOCCER HOOLIGANS
,,,,,WORLD FANTASISTA
My Body Coach,,,,,MY BODY COACH
Pool Hall Pro,,,,,POOL HALL PRO
Rapala Trophies,,,,,RAPALA TROPHIES
Crushed Baseball,,,,,CRUSHED BASEBALL
Grand Slam,,,,,GRAND SLAM
,,,,,RIDING STABLES: THE WHITAKERS PRESENT MILTON AND FRIENDS
Jerry Rice & Nitus' Dog Football,,,,,JERRY RICE AND NITUS' DOG FOOTBALL
Nike+ Kinect Training,,75.0,0.0,,NIKE+ KINECT TRAINING
,,,,,FIFA SOCCER 2003 (WEEKLY JP SALES)
High Heat Major League Baseball 2002,,,,,HIGH HEAT BASEBALL 2002
Tennis Masters Series 2003,,,,,TENNIS MASTERS SERIES 2003
,,,,,TENNIS NO OJI-SAMA: DOKIDOKI SURVIVAL - UMIBE NO SECRET
,,,,,BREEDING STUD 2
,,,,,BANUSHI LIFE GAME: WINNER'S CIRCLE
,,,,,MLB 2K12 / NBA 2K12 COMBO PACK
DBZ: Dead Ball Zone,,,,,DEAD BALL ZONE
NBA in the Zone '99,NBA,,,,NBA IN THE ZONE '99
Winning Post World 2010,,,,,WINNING POST WORLD 2010
,,,,,8 TO GLORY: THE OFFICIAL GAME OF THE PBR
North American Hunting Extravaganza 2,,,,,NORTH AMERICAN HUNTING EXTRAVAGANZA 2
Free Running,,,,,FREE RUNNING
,,,,,J.LEAGUE PRO SOCCER CLUB O TSUKUROU! 8 EURO PLUS
Mike Tyson Boxing,,,,,MIKE TYSON BOXING
Fisherman's Challenge,,,,,FISHERMAN'S CHALLENGE
Super Black Bass Fishing,,,,,SUPER BLACK BASS FISHING
Tour de France 2014,Cycling Manager,,,1.0,TOUR DE FRANCE 2014
Tennis World Tour,,70.04049017334421,6.0,3.0,TENNIS WORLD TOUR
Tiger Woods PGA Tour 2002,,,,,TIGER WOODS PGA TOUR GOLF
NHL Blades of Steel 2000,,,,,NHL BLADES OF STEEL 2000
Outlaw Volleyball: Remixed,,,,,OUTLAW VOLLEYBALL REMIXED
Stoked: Big Air Edition,,,,,STOKED: BIG AIR EDITION
,,,,,DRAMATIC SOCCER GAME: NIPPON DAIHYOU SENSHU NINAROU!
Summer Challenge: Athletics Tournament,,,,,SUMMER CHALLENGE: ATHLETICS TOURNAMENT
Adidas Power Soccer,,,,,ADIDAS POWER SOCCER
,,,,,HAJIME NO IPPO: THE FIGHTING! (2014)
,,,,,JIKKYOU WORLD SOCCER 2002
Rugby 08,,70.27668609711709,5.0,2.0,RUGBY 08
Real Football 2008,,,,,REAL SOCCER 2008
,,,,,DERBY TSUKU 5: DERBY UMA O TSUKUROU!
Stadium Games,,,,,STADIUM GAMES
,,,,,J-LEAGUE PRO STRIKER 2
Power Play Pool,,,,,POWER PLAY POOL
Anglers Club: Ultimate Bass Fishing 3D,,,,,ANGLER'S CLUB: ULTIMATE BASS FISHING 3D
ESPN NBA 2Night 2002,ESPN,,,,ESPN NBA 2NIGHT 2002
Women's Volleyball Championship,,,,,WOMEN'S VOLLEYBALL CHAMPIONSHIP
,,,,,JIKKYOU POWERFUL PRO YAKYUU WII KETTEIBAN
,,,,,SUPER DODGEBALL BRAWLERS (JP SALES)
3D Baseball,,,,1.0,3D BASEBALL
Kevin Van Dam's Big Bass Challenge,,,,,KEVIN VAN DAM: BIG BASS CHALLENGE
Rugby League Live 3,,75.0,1.0,1.0,RUGBY LEAGUE LIVE 3
FIFA World Cup Germany 2006,,58.0,1.0,,FIFA WORLD CUP: GERMANY 2006
,,,,,RIVER KING: MYSTIC VALLEY (JP SALES)
Championship Manager: Season 01/02,,84.06728529214871,20.0,7.0,CHAMPIONSHIP MANAGER SEASON 01/02
Disney Sports Soccer,Disney,34.0,3.0,,DISNEY SPORTS SOCCER
Elf Bowling 1 & 2,,,,,ELF BOWLING 1 & 2
River City Super Sports Challenge,,,,1.0,RIVER CITY SUPER SPORTS CHALLENGE
Summer Athletics 2009,,,,,SUMMER ATHLETICS 2009
